Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,19133,0,2600,2626.375281106363,149.12980003282428,4690.429099835455,10551.074949040923,31.937208912123825,0.0,2600,2700,2800,2900,3100,3200,3500,3600,4000,4400,4700
POST,/cart,7044,0,3100,3132.3345477431685,319.97539987787604,5794.1143999341875,17997.14608177172,11.757994019599657,0.0,3100,3300,3500,3600,3900,4100,4400,4500,5100,5800,5800
POST,/cart/checkout,4067,0,1600,1594.4757900416726,372.8289999999106,3038.155699847266,6804.857880501599,6.788722555041425,0.0,1600,1700,1800,1800,2000,2100,2200,2400,2800,3000,3000
GET,/product/0PUK6V6EV0,2794,0,2000,2044.4526188612203,260.95509994775057,3405.1868999376893,7914.593414459556,4.663803987899126,0.0,2000,2100,2200,2300,2400,2600,2700,2800,3100,3400,3400
GET,/product/1YMWWN1N4O,2852,0,2000,2046.564676750714,261.73569983802736,3593.87920005247,7931.553997194951,4.760618816567039,0.0,2000,2200,2200,2300,2400,2600,2700,2800,3500,3600,3600
GET,/product/2ZYFJ3GM2N,2611,0,2000,2045.49277004829,375.3008998464793,3495.1222999952734,7926.867100727691,4.3583365112400205,0.0,2000,2100,2200,2300,2400,2600,2700,2800,3200,3500,3500
GET,/product/66VCHSJNUP,2684,0,2000,2036.6346009701786,185.5284001212567,3491.3762998767197,7898.259314456036,4.480189657666877,0.0,2000,2100,2200,2300,2400,2600,2700,2800,3300,3500,3500
GET,/product/L9ECAV7KIM,2846,0,2000,2054.579214722727,152.11540018208325,3717.9223999846727,7899.515460295151,4.750603489463462,0.0,2000,2200,2200,2300,2400,2600,2800,2900,3400,3700,3700
GET,/product/OLJCESPC7Z,2687,0,2000,2044.1972301433443,185.16779993660748,3529.4530999381095,7930.031633792333,4.485197321218665,0.0,2000,2100,2200,2300,2400,2500,2800,2900,3300,3500,3500
,Aggregated,46718,0,2400,2407.969909137723,149.12980003282428,5794.1143999341875,10418.706515689884,77.9826752708201,0.0,2400,2600,2800,2900,3100,3400,3800,4000,4600,5400,5800
