Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780188024,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780188025,20,,Aggregated,0.000000,0.000000,120,200,200,200,220,230,230,230,230,230,230,11,0,120,143.79568182101303,52.61779995635152,228.76349999569356,9805.727272727272
1780188026,40,,Aggregated,0.000000,0.000000,260,290,320,340,400,430,470,470,470,470,470,39,0,260,259.17511279933535,52.61779995635152,469.4600999355316,10254.333333333334
1780188027,80,,Aggregated,8.000000,0.000000,370,440,470,480,520,650,690,720,720,720,720,82,0,360,366.5288060920586,52.61779995635152,723.7354000099003,10722.90243902439
1780188028,100,,Aggregated,17.000000,0.000000,480,580,680,720,830,880,940,980,980,980,980,132,0,480,500.4477825749553,52.61779995635152,981.5842998214066,10769.348484848484
1780188029,120,,Aggregated,25.333333,0.000000,580,730,820,860,950,1100,1400,1500,1600,1600,1600,168,0,570,601.5619279808432,52.61779995635152,1581.9786000065506,10734.511904761905
1780188030,120,,Aggregated,30.750000,0.000000,720,890,1100,1200,1500,1600,1700,1800,1900,1900,1900,217,0,720,781.6458267303535,52.61779995635152,1913.7520999647677,10536.069124423962
1780188031,120,,Aggregated,32.600000,0.000000,870,1200,1400,1500,1800,1900,2000,2000,2100,2100,2100,279,0,870,956.9758139792697,52.61779995635152,2104.90750009194,10609.767025089606
1780188032,120,,Aggregated,35.333333,0.000000,1100,1400,1500,1600,1900,2000,2100,2100,2200,2200,2200,352,0,1100,1078.8058224438414,52.61779995635152,2190.5056999530643,10496.75284090909
1780188033,120,,Aggregated,38.285714,0.000000,1200,1500,1600,1800,1900,2000,2100,2100,2500,2500,2500,421,0,1200,1168.9443966731067,52.61779995635152,2492.9686000104994,10515.722090261283
1780188034,120,,Aggregated,40.875000,0.000000,1300,1600,1800,1800,1900,2000,2100,2100,2500,2500,2500,484,0,1300,1234.4325968985106,52.61779995635152,2492.9686000104994,10507.768595041322
1780188035,120,,Aggregated,45.666667,0.000000,1400,1600,1800,1800,2000,2000,2100,2200,2500,2500,2500,547,0,1400,1295.8031985363914,52.61779995635152,2492.9686000104994,10457.749542961608
1780188036,120,,Aggregated,46.200000,0.000000,1400,1600,1800,1800,2000,2000,2100,2200,2500,2500,2500,632,0,1400,1335.0254816439333,52.61779995635152,2492.9686000104994,10344.16930379747
1780188037,120,,Aggregated,53.400000,0.000000,1400,1600,1800,1800,2000,2000,2100,2200,2500,2500,2500,703,0,1400,1349.3644940255508,52.61779995635152,2492.9686000104994,10354.009957325747
1780188038,120,,Aggregated,57.700000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2500,2500,2500,773,0,1500,1379.0053891335501,52.61779995635152,2496.9015999231488,10387.971539456663
1780188039,120,,Aggregated,60.500000,0.000000,1500,1700,1800,1900,2000,2100,2200,2300,2500,2500,2500,836,0,1500,1401.3104240438438,52.61779995635152,2496.9015999231488,10423.917464114833
1780188040,120,,Aggregated,62.600000,0.000000,1500,1700,1800,1900,2000,2100,2200,2300,2700,2700,2700,910,0,1500,1415.7648813196938,52.61779995635152,2687.9879001062363,10390.923076923076
1780188041,120,,Aggregated,65.300000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2700,2700,2700,988,0,1500,1427.4015117414024,52.61779995635152,2687.9879001062363,10393.23987854251
1780188042,120,,Aggregated,68.100000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2600,2700,2700,1067,0,1500,1431.1942189323936,52.61779995635152,2687.9879001062363,10395.519212746018
1780188043,120,,Aggregated,69.400000,0.000000,1500,1700,1800,1800,2000,2100,2200,2300,2600,2700,2700,1126,0,1500,1436.9332751341506,52.61779995635152,2687.9879001062363,10384.80106571936
1780188044,120,,Aggregated,72.200000,0.000000,1500,1700,1800,1800,2000,2100,2200,2400,2700,2900,2900,1192,0,1500,1450.4835741626077,52.61779995635152,2912.650999845937,10406.78187919463
1780188045,120,,Aggregated,69.800000,0.000000,1500,1700,1800,1900,2000,2100,2200,2400,2700,2900,2900,1262,0,1500,1460.0763175936886,52.61779995635152,2912.650999845937,10390.735340729001
1780188046,120,,Aggregated,71.600000,0.000000,1500,1700,1800,1900,2000,2100,2300,2400,2700,2900,2900,1337,0,1500,1472.9063364274161,52.61779995635152,2912.650999845937,10383.361256544502
1780188047,120,,Aggregated,70.400000,0.000000,1500,1700,1800,1900,2000,2100,2300,2400,2700,2900,2900,1398,0,1500,1485.0873318325944,52.61779995635152,2912.650999845937,10390.967095851216
1780188048,120,,Aggregated,70.800000,0.000000,1600,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,1465,0,1600,1499.142138294418,52.61779995635152,2912.650999845937,10383.8
1780188049,120,,Aggregated,68.800000,0.000000,1600,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,1532,0,1600,1502.5674161246209,52.61779995635152,2912.650999845937,10369.159268929503
1780188050,120,,Aggregated,68.900000,0.000000,1600,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,1602,0,1600,1514.2984493153365,52.61779995635152,2912.650999845937,10388.46379525593
1780188051,120,,Aggregated,69.400000,0.000000,1600,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,1658,0,1600,1519.6838890854212,52.61779995635152,2912.650999845937,10383.03558504222
1780188052,120,,Aggregated,67.400000,0.000000,1600,1700,1800,1900,2000,2200,2300,2500,2700,2900,2900,1747,0,1600,1523.6020911283445,52.61779995635152,2912.650999845937,10367.140240412135
1780188053,120,,Aggregated,67.400000,0.000000,1600,1700,1800,1900,2000,2200,2300,2500,2700,2900,2900,1822,0,1600,1520.0639413839665,52.61779995635152,2912.650999845937,10370.125686059275
1780188054,120,,Aggregated,66.900000,0.000000,1600,1700,1800,1900,2000,2200,2300,2500,2700,2900,2900,1896,0,1600,1520.4688771113308,52.61779995635152,2912.650999845937,10370.568565400843
1780188055,120,,Aggregated,67.900000,0.000000,1600,1700,1800,1900,2000,2200,2300,2500,2700,2900,2900,1970,0,1600,1522.0102466514031,52.61779995635152,2912.650999845937,10346.444670050761
1780188056,120,,Aggregated,68.900000,0.000000,1600,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,2044,0,1600,1524.4613871344689,52.61779995635152,2912.650999845937,10353.124755381605
1780188057,120,,Aggregated,68.600000,0.000000,1600,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,2118,0,1600,1523.2989569893766,52.61779995635152,2912.650999845937,10338.636921624175
1780188058,120,,Aggregated,68.700000,0.000000,1500,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,2185,0,1500,1523.076231398106,52.61779995635152,2912.650999845937,10325.472311212814
1780188059,120,,Aggregated,71.200000,0.000000,1600,1700,1800,1900,2000,2100,2300,2500,2700,2900,2900,2245,0,1600,1530.54287363298,52.61779995635152,2912.650999845937,10324.012472160357
1780188060,120,,Aggregated,72.800000,0.000000,1600,1700,1800,1900,2100,2200,2300,2500,2700,3000,3000,2303,0,1600,1541.784747679812,52.61779995635152,2985.6930000241846,10343.884498480244
1780188061,120,,Aggregated,70.100000,0.000000,1600,1700,1800,1900,2100,2200,2300,2500,2900,3000,3000,2381,0,1600,1544.5753184403577,52.61779995635152,2985.6930000241846,10330.940781184376
1780188062,120,,Aggregated,70.800000,0.000000,1600,1700,1800,1900,2100,2200,2400,2500,2900,3000,3000,2441,0,1600,1545.5824054100592,52.61779995635152,2985.6930000241846,10346.098730028676
1780188063,120,,Aggregated,71.600000,0.000000,1600,1700,1800,1900,2100,2200,2400,2500,2900,3000,3000,2512,0,1600,1552.3819353928823,52.61779995635152,2985.6930000241846,10349.547372611465
1780188064,120,,Aggregated,69.900000,0.000000,1600,1700,1800,1900,2100,2200,2400,2500,2900,3000,3000,2577,0,1600,1556.6536379148833,52.61779995635152,2985.6930000241846,10357.149010477298
1780188065,120,,Aggregated,70.200000,0.000000,1600,1700,1800,1900,2100,2200,2400,2500,2900,3000,3000,2663,0,1600,1557.833493280655,52.61779995635152,2985.6930000241846,10326.672549755915
1780188066,120,,Aggregated,67.800000,0.000000,1600,1700,1800,1900,2100,2200,2400,2500,2900,3000,3000,2727,0,1600,1554.2064164312667,52.61779995635152,2985.6930000241846,10325.629262926293
1780188067,120,,Aggregated,68.600000,0.000000,1600,1700,1800,1900,2100,2200,2400,2600,2900,3000,3000,2792,0,1600,1557.462800576276,52.61779995635152,2985.6930000241846,10323.728510028654
1780188068,120,,Aggregated,68.400000,0.000000,1600,1700,1800,1900,2100,2200,2400,2600,3000,3200,3200,2859,0,1600,1559.1378914342654,52.61779995635152,3211.1587000545114,10324.370759006646
1780188069,120,,Aggregated,67.900000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3200,3400,3400,2921,0,1600,1562.4730258847521,52.61779995635152,3380.7045998983085,10340.400890106128
1780188070,120,,Aggregated,66.400000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3200,3400,3400,3000,0,1600,1562.5311472034082,52.61779995635152,3380.7045998983085,10334.097
1780188071,120,,Aggregated,67.800000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3073,0,1600,1562.454394601271,52.61779995635152,3380.7045998983085,10337.749430523918
1780188072,120,,Aggregated,70.100000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3128,0,1600,1565.8283362565849,52.61779995635152,3380.7045998983085,10362.010549872122
1780188073,120,,Aggregated,67.700000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3204,0,1600,1570.8794559959028,52.61779995635152,3380.7045998983085,10356.903245942573
1780188074,120,,Aggregated,68.800000,0.000000,1600,1800,1800,1900,2100,2200,2500,2600,3100,3400,3400,3270,0,1600,1574.9047340093243,52.61779995635152,3380.7045998983085,10370.07889908257
1780188075,120,,Aggregated,66.700000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3347,0,1600,1573.1465868572702,52.61779995635152,3380.7045998983085,10365.606214520467
1780188076,120,,Aggregated,68.400000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3413,0,1600,1571.6358341373243,52.61779995635152,3380.7045998983085,10368.860826252563
1780188077,120,,Aggregated,68.900000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3487,0,1600,1574.5429790111118,52.61779995635152,3380.7045998983085,10369.094350444508
1780188078,120,,Aggregated,68.400000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3562,0,1600,1574.7235830746313,52.61779995635152,3380.7045998983085,10359.270915216171
1780188079,120,,Aggregated,69.100000,0.000000,1600,1700,1800,1900,2100,2200,2500,2600,3100,3400,3400,3621,0,1600,1575.6745498513742,52.61779995635152,3380.7045998983085,10352.708920187793
1780188080,120,,Aggregated,68.400000,0.000000,1600,1800,1800,1900,2100,2200,2500,2600,3100,3400,3400,3689,0,1600,1578.830539201169,52.61779995635152,3380.7045998983085,10350.661968013012
1780188081,120,,Aggregated,70.500000,0.000000,1600,1800,1800,1900,2100,2200,2500,2600,3200,3400,3400,3767,0,1600,1580.6116756607555,52.61779995635152,3380.7045998983085,10348.764534112026
1780188082,120,,Aggregated,67.100000,0.000000,1600,1800,1800,1900,2100,2200,2500,2600,3200,3400,3400,3814,0,1600,1581.0275626152472,52.61779995635152,3380.7045998983085,10348.251966439433
1780188083,120,,Aggregated,69.400000,0.000000,1600,1800,1900,1900,2100,2200,2500,2600,3200,3400,3400,3886,0,1600,1584.8385992060798,52.61779995635152,3380.7045998983085,10345.73829130211
