Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780188625,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780188626,20,,Aggregated,0.000000,0.000000,150,180,220,220,260,270,270,270,270,270,270,11,0,150,161.0142909075049,58.709500124678016,271.92119997926056,9803.727272727272
1780188627,40,,Aggregated,0.000000,0.000000,260,340,370,390,510,550,620,620,620,620,620,33,0,260,281.3785394061018,58.709500124678016,616.0420998930931,10002.939393939394
1780188628,60,,Aggregated,10.000000,0.000000,460,530,560,570,620,680,780,810,810,810,810,77,0,460,429.5882467640104,58.709500124678016,814.0053001698107,10944.42857142857
1780188629,90,,Aggregated,15.000000,0.000000,560,620,680,700,810,910,980,1000,1000,1000,1000,124,0,550,538.7966443630567,58.709500124678016,999.8176998924464,10636.532258064517
1780188630,90,,Aggregated,23.666667,0.000000,660,780,900,960,1100,1100,1200,1200,1200,1200,1200,180,0,660,664.575146115385,58.709500124678016,1181.2783998902887,10588.011111111111
1780188631,90,,Aggregated,30.000000,0.000000,760,960,1000,1100,1300,1500,1600,1600,1700,1700,1700,233,0,760,793.309519741916,58.709500124678016,1670.6256999168545,10585.32618025751
1780188632,90,,Aggregated,34.400000,0.000000,900,1100,1200,1300,1500,1700,1900,1900,1900,1900,1900,294,0,900,909.5357275507762,58.709500124678016,1899.6667000465095,10566.673469387755
1780188633,90,,Aggregated,38.166667,0.000000,980,1200,1400,1500,1600,1800,2000,2000,2200,2200,2200,350,0,980,999.6787202850517,58.709500124678016,2232.879600021988,10535.077142857142
1780188634,90,,Aggregated,38.857143,0.000000,1000,1200,1400,1500,1600,1700,1900,2000,2200,2200,2200,427,0,1000,1045.7090934415717,58.709500124678016,2232.879600021988,10483.775175644028
1780188635,90,,Aggregated,42.875000,0.000000,1100,1200,1400,1400,1600,1700,1900,2000,2200,2200,2200,493,0,1100,1063.240652535069,58.709500124678016,2232.879600021988,10359.075050709938
1780188636,90,,Aggregated,46.555556,0.000000,1100,1300,1400,1400,1600,1700,1900,2000,2200,2200,2200,557,0,1100,1079.2420403939911,58.709500124678016,2232.879600021988,10387.339317773789
