Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780189226,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780189227,20,,Aggregated,0.000000,0.000000,170,220,250,260,290,290,290,290,290,290,290,10,0,160,176.19935998227447,60.35559996962547,290.47699994407594,9993.2
1780189228,40,,Aggregated,0.000000,0.000000,270,290,320,340,400,490,510,510,510,510,510,35,0,270,270.01449427168285,60.35559996962547,508.27300013042986,9886.371428571429
1780189229,60,,Aggregated,0.000000,0.000000,400,490,550,560,610,660,670,700,700,700,700,71,0,400,404.14416761806524,60.35559996962547,695.2427001670003,10598.887323943662
1780189230,60,,Aggregated,17.000000,0.000000,550,670,770,810,920,970,1000,1100,1100,1100,1100,126,0,550,568.1325222184468,60.35559996962547,1116.274599917233,10884.690476190477
1780189231,60,,Aggregated,23.666667,0.000000,630,790,870,900,970,1100,1100,1200,1200,1200,1200,176,0,630,644.9928727180867,60.35559996962547,1170.2870998997241,10599.085227272728
1780189232,60,,Aggregated,30.500000,0.000000,780,910,980,1100,1200,1400,1500,1500,1500,1500,1500,228,0,780,765.6053333306326,60.35559996962547,1519.7253001388162,10570.583333333334
1780189233,60,,Aggregated,34.000000,0.000000,790,930,990,1000,1200,1400,1500,1500,1500,1500,1500,291,0,790,791.776360135007,60.35559996962547,1519.7253001388162,10478.443298969072
1780189234,60,,Aggregated,37.166667,0.000000,810,960,1000,1000,1200,1300,1500,1500,1500,1500,1500,346,0,810,813.0507485529225,60.35559996962547,1519.7253001388162,10519.621387283238
1780189235,60,,Aggregated,40.714286,0.000000,850,970,1000,1100,1200,1300,1500,1500,1500,1500,1500,412,0,840,827.5814708729175,60.35559996962547,1519.7253001388162,10442.633495145632
1780189236,60,,Aggregated,42.375000,0.000000,840,950,1000,1000,1200,1300,1400,1500,1500,1500,1500,471,0,840,832.8171070055115,60.35559996962547,1519.7253001388162,10426.129511677282
1780189237,60,,Aggregated,44.666667,0.000000,880,970,1000,1100,1200,1300,1400,1500,1500,1500,1500,522,0,880,843.9425869735129,60.35559996962547,1519.7253001388162,10496.724137931034
1780189238,60,,Aggregated,46.100000,0.000000,880,980,1000,1100,1200,1300,1400,1500,1500,1500,1500,586,0,880,852.6389469291678,60.35559996962547,1519.7253001388162,10450.107508532423
1780189239,60,,Aggregated,50.900000,0.000000,890,980,1000,1100,1200,1300,1400,1500,1500,1500,1500,645,0,890,857.8791263563804,60.35559996962547,1519.7253001388162,10392.5007751938
1780189240,60,,Aggregated,54.600000,0.000000,890,980,1000,1100,1200,1300,1400,1500,1600,1600,1600,706,0,890,861.9417808794947,60.35559996962547,1620.8768000360578,10398.752124645893
1780189241,60,,Aggregated,56.900000,0.000000,890,980,1000,1100,1200,1300,1400,1500,1600,1600,1600,762,0,890,867.2307027577791,60.35559996962547,1620.8768000360578,10404.944881889764
1780189242,60,,Aggregated,57.600000,0.000000,900,990,1000,1100,1200,1300,1400,1500,1600,1600,1600,818,0,900,879.2902682156446,60.35559996962547,1620.8768000360578,10398.955990220049
1780189243,60,,Aggregated,58.200000,0.000000,890,990,1000,1100,1200,1300,1400,1500,1600,1600,1600,884,0,890,878.36755463844,60.35559996962547,1620.8768000360578,10370.003393665158
1780189244,60,,Aggregated,58.700000,0.000000,890,990,1000,1100,1200,1300,1400,1500,1600,1600,1600,946,0,890,875.4320315020867,60.35559996962547,1620.8768000360578,10358.001057082452
1780189245,60,,Aggregated,58.600000,0.000000,890,990,1000,1100,1200,1300,1400,1500,1500,1600,1600,1001,0,890,878.0402130878565,60.35559996962547,1620.8768000360578,10359.539460539461
1780189246,60,,Aggregated,59.500000,0.000000,900,990,1000,1100,1200,1300,1400,1500,1600,1700,1700,1053,0,900,883.0286567908661,60.35559996962547,1695.7360999658704,10397.021842355176
1780189247,60,,Aggregated,58.700000,0.000000,900,990,1000,1100,1200,1300,1400,1500,1600,1700,1700,1112,0,900,891.3015139382584,60.35559996962547,1695.7360999658704,10365.796762589927
1780189248,60,,Aggregated,58.500000,0.000000,900,990,1000,1100,1200,1300,1400,1500,1600,1700,1700,1175,0,900,890.5535045935911,60.35559996962547,1695.7360999658704,10341.35744680851
1780189249,60,,Aggregated,57.700000,0.000000,900,990,1000,1100,1200,1300,1400,1500,1600,1700,1700,1235,0,900,891.6927209695206,60.35559996962547,1695.7360999658704,10331.234817813765
1780189250,60,,Aggregated,58.100000,0.000000,900,990,1000,1100,1200,1300,1400,1500,1600,1700,1700,1296,0,900,891.1926280076538,60.35559996962547,1695.7360999658704,10321.965277777777
1780189251,60,,Aggregated,57.400000,0.000000,900,1000,1100,1100,1200,1300,1500,1500,1700,1700,1700,1337,0,900,897.3221279708243,60.35559996962547,1695.7360999658704,10385.86611817502
1780189252,60,,Aggregated,57.500000,0.000000,900,1000,1100,1100,1200,1300,1500,1500,1700,1800,1800,1398,0,900,905.8012875509469,60.35559996962547,1796.1089999880642,10388.112303290414
1780189253,60,,Aggregated,57.600000,0.000000,900,1000,1100,1100,1200,1300,1500,1500,1700,1800,1800,1455,0,900,904.8987738800929,60.35559996962547,1796.1089999880642,10342.239862542956
1780189254,60,,Aggregated,57.200000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,1800,1800,1800,1496,0,900,908.0060957846939,60.35559996962547,1808.4283999633044,10374.870989304813
1780189255,60,,Aggregated,56.700000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,1800,1800,1800,1568,0,900,912.1386658124702,60.35559996962547,1808.4283999633044,10421.459183673469
1780189256,60,,Aggregated,54.400000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,1800,1800,1800,1622,0,900,909.9725096142861,60.35559996962547,1808.4283999633044,10385.953144266337
1780189257,60,,Aggregated,55.300000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,1800,2000,2000,1681,0,900,913.592759664417,60.35559996962547,1950.0273000448942,10431.781677572873
1780189258,60,,Aggregated,54.800000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,1800,2000,2000,1730,0,900,915.9185182058247,60.35559996962547,1950.0273000448942,10449.818497109827
1780189259,60,,Aggregated,56.500000,0.000000,900,1000,1100,1100,1300,1400,1500,1600,2000,2000,2000,1784,0,900,917.9560314998868,60.35559996962547,2004.3788999319077,10420.35033632287
1780189260,60,,Aggregated,55.000000,0.000000,900,1000,1100,1100,1300,1400,1500,1700,2400,2600,2600,1846,0,900,921.011702543632,60.35559996962547,2587.1115000918508,10440.947995666305
1780189261,60,,Aggregated,55.400000,0.000000,900,1000,1100,1100,1300,1400,1500,1600,2400,2600,2600,1903,0,900,920.7540562248403,60.35559996962547,2587.1115000918508,10424.405675249605
1780189262,60,,Aggregated,55.800000,0.000000,900,1000,1100,1100,1200,1400,1500,1700,2400,2600,2600,1965,0,900,921.5353299216687,60.35559996962547,2587.1115000918508,10430.078880407125
1780189263,60,,Aggregated,55.900000,0.000000,900,1000,1100,1100,1300,1400,1500,1700,2200,2600,2600,2017,0,900,922.6322261264282,60.35559996962547,2587.1115000918508,10446.983143282103
1780189264,60,,Aggregated,56.100000,0.000000,900,1000,1100,1100,1300,1400,1500,1700,2200,2600,2600,2078,0,900,923.3194141474142,60.35559996962547,2587.1115000918508,10467.750721847931
1780189265,60,,Aggregated,55.700000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2131,0,900,923.8088306420667,60.35559996962547,2587.1115000918508,10472.157203190991
1780189266,60,,Aggregated,57.200000,0.000000,900,1000,1100,1100,1300,1400,1500,1600,2200,2600,2600,2188,0,900,927.0329570833601,60.35559996962547,2587.1115000918508,10447.161334552102
1780189267,60,,Aggregated,57.100000,0.000000,900,1000,1100,1100,1300,1400,1500,1600,2200,2600,2600,2250,0,900,926.58034999948,60.35559996962547,2587.1115000918508,10458.40088888889
1780189268,60,,Aggregated,56.800000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2304,0,900,927.4042511277811,60.35559996962547,2587.1115000918508,10461.201822916666
1780189269,60,,Aggregated,56.400000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2359,0,900,926.9024759207091,60.35559996962547,2587.1115000918508,10457.653242899534
1780189270,60,,Aggregated,56.600000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2429,0,900,926.6747685052308,60.35559996962547,2587.1115000918508,10475.065047344586
1780189271,60,,Aggregated,56.600000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2480,0,900,925.4685751605599,60.35559996962547,2587.1115000918508,10462.582258064516
1780189272,60,,Aggregated,56.900000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2539,0,900,926.7673128386853,60.35559996962547,2587.1115000918508,10480.548247341472
1780189273,60,,Aggregated,57.200000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2599,0,900,927.5245985752434,60.35559996962547,2587.1115000918508,10491.202385532897
1780189274,60,,Aggregated,56.800000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2660,0,900,926.7431404122984,60.35559996962547,2587.1115000918508,10483.066165413535
1780189275,60,,Aggregated,58.000000,0.000000,900,1000,1100,1100,1200,1400,1500,1600,2200,2600,2600,2692,0,900,926.0217655634502,60.35559996962547,2587.1115000918508,10475.440193164934
1780189276,60,,Aggregated,58.200000,0.000000,900,1000,1100,1100,1300,1400,1600,1700,2400,2600,2600,2751,0,900,933.5427454007354,60.35559996962547,2587.1115000918508,10474.820792439114
