Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780191028,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780191029,20,,Aggregated,0.000000,0.000000,200,210,220,230,280,280,280,280,280,280,280,9,0,200,183.80593332565493,81.4459000248462,280.77200008556247,9660.333333333334
1780191030,40,,Aggregated,0.000000,0.000000,310,350,370,450,530,550,560,560,560,560,560,30,0,290,310.34439666351926,81.4459000248462,558.2095999270678,9684.666666666666
1780191031,50,,Aggregated,0.000000,0.000000,470,500,540,560,610,650,700,710,710,710,710,79,0,470,435.14780759740665,81.4459000248462,714.7603998892009,10764.468354430379
1780191032,50,,Aggregated,8.000000,0.000000,540,600,660,690,790,820,960,980,1000,1000,1000,127,0,540,534.0746677036976,81.4459000248462,996.1110001895577,10873.401574803149
1780191033,50,,Aggregated,13.666667,0.000000,590,660,710,770,810,880,980,1000,1100,1100,1100,183,0,590,584.076282504661,81.4459000248462,1075.31309989281,10524.79781420765
1780191034,50,,Aggregated,22.000000,0.000000,610,700,770,790,870,960,1000,1000,1100,1100,1100,247,0,610,622.7008680179564,81.4459000248462,1088.9345000032336,10558.991902834008
1780191035,50,,Aggregated,28.200000,0.000000,660,720,790,800,900,980,1000,1100,1100,1100,1100,300,0,660,648.7532756648337,81.4459000248462,1090.0629998650402,10576.236666666666
1780191036,50,,Aggregated,32.166667,0.000000,680,770,800,830,960,1000,1100,1100,1200,1200,1200,356,0,680,675.1612362319739,81.4459000248462,1191.0889002028853,10476.17415730337
1780191037,50,,Aggregated,36.000000,0.000000,690,780,800,850,960,1000,1100,1100,1200,1200,1200,410,0,690,682.32516414236,81.4459000248462,1191.0889002028853,10499.504878048781
1780191038,50,,Aggregated,38.250000,0.000000,690,790,810,880,970,1000,1100,1100,1300,1300,1300,468,0,690,698.1563743588945,81.4459000248462,1293.5122998896986,10529.153846153846
1780191039,50,,Aggregated,40.555556,0.000000,690,790,810,880,970,1000,1100,1100,1300,1300,1300,532,0,690,699.5067862790302,81.4459000248462,1293.5122998896986,10424.57142857143
1780191040,50,,Aggregated,42.300000,0.000000,700,790,810,880,980,1000,1100,1100,1300,1300,1300,584,0,700,705.3653589024827,81.4459000248462,1293.5122998896986,10499.681506849314
1780191041,50,,Aggregated,47.300000,0.000000,700,790,810,890,980,1000,1100,1100,1300,1300,1300,651,0,700,712.8687380929656,81.4459000248462,1293.5122998896986,10469.093701996928
1780191042,50,,Aggregated,52.200000,0.000000,700,800,820,890,980,1000,1100,1100,1300,1300,1300,706,0,700,716.1626116103538,81.4459000248462,1293.5122998896986,10415.256373937676
1780191043,50,,Aggregated,55.800000,0.000000,710,800,820,890,980,1000,1100,1200,1300,1300,1300,765,0,710,721.3437892776591,81.4459000248462,1293.5122998896986,10396.716339869281
1780191044,50,,Aggregated,57.000000,0.000000,710,800,880,900,990,1100,1100,1100,1300,1300,1300,810,0,710,728.9197627138807,81.4459000248462,1293.5122998896986,10471.123456790123
1780191045,50,,Aggregated,57.200000,0.000000,710,800,890,900,990,1100,1100,1200,1400,1400,1400,866,0,710,737.6510024234206,81.4459000248462,1408.7352000642568,10445.879907621247
1780191046,50,,Aggregated,58.000000,0.000000,720,810,890,900,990,1100,1100,1200,1400,1400,1400,923,0,720,741.0926462616771,81.4459000248462,1408.7352000642568,10418.836403033587
1780191047,50,,Aggregated,56.500000,0.000000,720,810,890,900,990,1100,1100,1200,1400,1400,1400,984,0,720,742.8635035573346,81.4459000248462,1408.7352000642568,10398.587398373984
1780191048,50,,Aggregated,56.500000,0.000000,720,810,890,900,990,1100,1100,1200,1300,1400,1400,1035,0,720,742.4983624150698,81.4459000248462,1408.7352000642568,10360.769082125604
1780191049,50,,Aggregated,56.400000,0.000000,730,810,890,900,1000,1100,1100,1200,1400,1400,1400,1085,0,730,749.1769352063004,81.4459000248462,1408.7352000642568,10391.637788018434
1780191050,50,,Aggregated,56.600000,0.000000,740,810,890,900,1000,1100,1200,1200,1400,1400,1400,1147,0,740,752.1444205738727,81.4459000248462,1408.7352000642568,10400.858761987794
