Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780185018,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780185019,40,,Aggregated,0.000000,0.000000,120,150,160,170,190,190,190,190,190,190,190,10,0,110,127.43414000142366,79.56789992749691,192.19530001282692,9739.0
1780185020,60,,Aggregated,0.000000,0.000000,300,320,350,360,370,400,420,420,420,420,420,38,0,290,265.9867105049718,79.56789992749691,415.5186000280082,10251.21052631579
1780185021,80,,Aggregated,0.000000,0.000000,380,440,500,550,630,690,780,830,830,830,830,74,0,370,393.4022432344185,79.56789992749691,826.9404000602663,10725.22972972973
1780185022,100,,Aggregated,6.000000,0.000000,570,690,780,830,910,1000,1100,1100,1100,1100,1100,126,0,570,568.9361118970232,79.56789992749691,1088.899200083688,10867.63492063492
1780185023,120,,Aggregated,15.000000,0.000000,750,890,940,1000,1100,1300,1400,1400,1500,1500,1500,177,0,750,711.4741790889747,79.56789992749691,1465.4653000179678,10660.954802259886
1780185024,140,,Aggregated,20.500000,0.000000,840,1000,1100,1200,1400,1400,1700,1700,1800,1800,1800,229,0,840,833.7757117857172,79.56789992749691,1799.1875999141484,10557.720524017468
1780185025,160,,Aggregated,26.000000,0.000000,940,1200,1300,1300,1600,1700,1800,1800,2000,2000,2000,287,0,940,954.9011825746127,79.56789992749691,1994.12290006876,10633.324041811848
1780185026,180,,Aggregated,30.166667,0.000000,1100,1300,1500,1500,1700,1800,1900,2000,2300,2300,2300,352,0,1100,1079.8402144831596,79.56789992749691,2280.5044001434,10517.755681818182
1780185027,180,,Aggregated,33.428571,0.000000,1200,1400,1600,1700,1900,2000,2200,2300,2500,2500,2500,417,0,1200,1190.2501752965234,79.56789992749691,2513.083100086078,10600.741007194245
1780185028,180,,Aggregated,36.750000,0.000000,1300,1600,1700,1800,2000,2200,2300,2400,2900,2900,2900,482,0,1300,1290.1000302880075,79.56789992749691,2896.898200036958,10580.933609958507
1780185029,180,,Aggregated,40.111111,0.000000,1400,1700,1800,1900,2100,2300,2500,2600,2900,2900,2900,533,0,1400,1369.5399028145994,79.56789992749691,2896.898200036958,10558.979362101314
1780185030,180,,Aggregated,43.100000,0.000000,1600,1800,2000,2100,2500,2800,3100,3300,3600,3600,3600,610,0,1500,1523.6813455728477,79.56789992749691,3588.074600091204,10537.313114754099
1780185031,180,,Aggregated,48.600000,0.000000,1600,1900,2100,2300,2600,2900,3200,3500,3700,3700,3700,689,0,1600,1626.1481603767036,79.56789992749691,3694.361000088975,10527.330914368651
1780185032,180,,Aggregated,53.600000,0.000000,1700,2000,2200,2400,2700,2900,3200,3500,3700,3700,3700,772,0,1700,1702.614704404241,79.56789992749691,3694.361000088975,10531.55829015544
1780185033,180,,Aggregated,58.600000,0.000000,1800,2100,2300,2400,2700,2900,3200,3400,3700,3700,3700,844,0,1800,1751.824379029355,79.56789992749691,3694.361000088975,10461.841232227489
1780185034,180,,Aggregated,61.000000,0.000000,1900,2100,2300,2400,2700,2900,3200,3400,3700,3700,3700,906,0,1900,1779.2267429372027,79.56789992749691,3694.361000088975,10452.745033112582
1780185035,180,,Aggregated,65.500000,0.000000,1900,2200,2300,2500,2700,3000,3300,3500,3700,3700,3700,995,0,1900,1829.369193368624,79.56789992749691,3694.361000088975,10411.090452261307
1780185036,180,,Aggregated,67.600000,0.000000,1900,2200,2400,2500,2800,3000,3300,3500,3600,3700,3700,1073,0,1900,1867.604870456579,79.56789992749691,3694.361000088975,10442.677539608574
1780185037,180,,Aggregated,67.200000,0.000000,2000,2200,2400,2500,2800,3000,3300,3500,3600,3700,3700,1128,0,2000,1886.9307605497677,79.56789992749691,3694.361000088975,10471.091312056738
1780185038,180,,Aggregated,70.800000,0.000000,2000,2200,2400,2500,2800,3000,3300,3500,3700,3800,3800,1215,0,2000,1922.0617936621325,79.56789992749691,3810.326499864459,10451.344855967078
1780185039,180,,Aggregated,71.600000,0.000000,2000,2300,2400,2500,2800,3000,3300,3500,3900,4000,4000,1281,0,2000,1944.7665419980265,79.56789992749691,4008.207800099626,10392.690085870414
1780185040,180,,Aggregated,69.900000,0.000000,2000,2300,2400,2500,2800,3000,3300,3500,3900,4000,4000,1348,0,2000,1965.842577892194,79.56789992749691,4008.207800099626,10337.839020771513
1780185041,180,,Aggregated,73.000000,0.000000,2100,2300,2500,2600,2900,3000,3400,3500,3900,4000,4000,1415,0,2100,1994.3335807064464,79.56789992749691,4008.207800099626,10349.762544169611
1780185042,180,,Aggregated,74.600000,0.000000,2100,2300,2500,2600,2900,3100,3400,3600,4000,4300,4300,1480,0,2100,2026.234515472567,79.56789992749691,4308.116599917412,10407.918918918918
1780185043,180,,Aggregated,72.400000,0.000000,2100,2400,2500,2600,2900,3100,3400,3600,4100,4300,4300,1549,0,2100,2050.1324077469903,79.56789992749691,4308.116599917412,10458.090380890897
1780185044,180,,Aggregated,72.600000,0.000000,2100,2400,2600,2700,2900,3100,3500,3600,4100,4300,4300,1639,0,2100,2067.7688832825493,79.56789992749691,4308.116599917412,10426.896888346553
1780185045,180,,Aggregated,70.000000,0.000000,2100,2400,2600,2700,2900,3100,3500,3600,4100,4300,4300,1699,0,2100,2076.20200453331,79.56789992749691,4308.116599917412,10407.81871689229
1780185046,180,,Aggregated,70.400000,0.000000,2100,2400,2600,2700,2900,3100,3400,3600,4100,4300,4300,1762,0,2100,2086.7297787187044,79.56789992749691,4308.116599917412,10430.356413166855
1780185047,180,,Aggregated,73.300000,0.000000,2200,2400,2600,2700,2900,3100,3400,3600,4100,4300,4300,1856,0,2200,2105.372090571297,79.56789992749691,4308.116599917412,10435.734913793103
1780185048,180,,Aggregated,69.900000,0.000000,2200,2400,2600,2700,2900,3100,3400,3600,4200,4300,4300,1927,0,2200,2113.1036732232,79.56789992749691,4308.116599917412,10422.089257913856
1780185049,180,,Aggregated,69.600000,0.000000,2200,2400,2600,2700,2900,3100,3400,3600,4200,4300,4300,1996,0,2200,2115.9906726956224,79.56789992749691,4308.116599917412,10397.174348697396
1780185050,180,,Aggregated,72.600000,0.000000,2200,2400,2600,2700,2900,3100,3400,3600,4100,4300,4300,2064,0,2200,2122.145065988478,79.56789992749691,4308.116599917412,10374.153585271319
1780185052,180,,Aggregated,71.100000,0.000000,2200,2400,2600,2700,2900,3100,3400,3600,4100,4300,4300,2129,0,2200,2136.620837247468,79.56789992749691,4308.116599917412,10405.66885861907
1780185053,180,,Aggregated,70.200000,0.000000,2200,2500,2600,2700,2900,3100,3400,3600,4100,4300,4300,2205,0,2200,2148.355141995251,79.56789992749691,4308.116599917412,10398.8589569161
1780185054,180,,Aggregated,71.100000,0.000000,2200,2500,2600,2700,3000,3100,3400,3600,4100,4300,4300,2294,0,2200,2161.2251021366633,79.56789992749691,4308.116599917412,10389.621185701832
1780185055,180,,Aggregated,72.000000,0.000000,2200,2500,2600,2700,2900,3100,3400,3600,4100,4300,4300,2377,0,2200,2161.438882247191,79.56789992749691,4308.116599917412,10360.183003786286
1780185056,180,,Aggregated,72.900000,0.000000,2200,2500,2600,2700,3000,3100,3500,3600,4100,4300,4300,2430,0,2200,2164.158624526853,79.56789992749691,4308.116599917412,10362.060905349794
1780185057,180,,Aggregated,72.700000,0.000000,2200,2500,2600,2700,3000,3100,3500,3600,4100,4300,4300,2503,0,2200,2176.3971299636264,79.56789992749691,4308.116599917412,10374.165001997602
1780185058,180,,Aggregated,72.200000,0.000000,2200,2500,2600,2700,3000,3100,3500,3600,4100,4300,4300,2572,0,2200,2188.1420400853103,79.56789992749691,4308.116599917412,10384.706065318818
1780185059,180,,Aggregated,72.300000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,2655,0,2200,2192.3204998106903,79.56789992749691,4308.116599917412,10359.38154425612
1780185060,180,,Aggregated,70.800000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,2729,0,2200,2196.3653386216106,79.56789992749691,4308.116599917412,10355.41370465372
1780185061,180,,Aggregated,70.800000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,2795,0,2200,2196.668291162393,79.56789992749691,4308.116599917412,10338.438640429338
1780185062,180,,Aggregated,71.200000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,2870,0,2200,2202.1582053654633,79.56789992749691,4308.116599917412,10320.950174216028
1780185063,180,,Aggregated,73.100000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,2938,0,2200,2207.3573304285246,79.56789992749691,4308.116599917412,10336.0
1780185064,180,,Aggregated,73.300000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,3017,0,2200,2214.651951972191,79.56789992749691,4308.116599917412,10347.923102419622
1780185065,180,,Aggregated,71.700000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,3097,0,2200,2215.7718850178526,79.56789992749691,4308.116599917412,10372.874717468518
1780185066,180,,Aggregated,71.200000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,3155,0,2200,2218.14379213952,79.56789992749691,4308.116599917412,10348.250079239302
1780185067,180,,Aggregated,71.600000,0.000000,2200,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,3248,0,2200,2222.199792179722,79.56789992749691,4308.116599917412,10344.960899014779
1780185068,180,,Aggregated,72.100000,0.000000,2300,2500,2600,2700,3000,3200,3500,3600,4100,4300,4300,3288,0,2200,2226.047183667823,79.56789992749691,4308.116599917412,10357.664537712895
1780185069,180,,Aggregated,74.800000,0.000000,2300,2500,2700,2700,3000,3200,3500,3600,4100,4300,4300,3363,0,2300,2231.1601907818226,79.56789992749691,4308.116599917412,10350.876300921796
1780185070,180,,Aggregated,72.000000,0.000000,2300,2500,2700,2800,3000,3200,3500,3700,4100,4300,4300,3460,0,2300,2240.0806787279785,79.56789992749691,4308.116599917412,10383.423410404625
1780185071,180,,Aggregated,69.900000,0.000000,2300,2500,2700,2700,3000,3200,3500,3700,4100,4300,4300,3518,0,2300,2237.6567195278167,79.56789992749691,4308.116599917412,10368.492893689596
1780185072,180,,Aggregated,73.600000,0.000000,2300,2500,2600,2700,3000,3200,3500,3700,4100,4300,4300,3587,0,2300,2241.4784348754933,79.56789992749691,4308.116599917412,10355.045163088933
1780185073,180,,Aggregated,70.700000,0.000000,2300,2500,2600,2700,3000,3200,3500,3700,4100,4300,4300,3646,0,2300,2246.5599990670544,79.56789992749691,4308.116599917412,10352.309654415798
1780185074,180,,Aggregated,70.400000,0.000000,2300,2500,2700,2700,3000,3200,3500,3700,4100,4300,4300,3737,0,2300,2251.4608697882254,79.56789992749691,4308.116599917412,10366.277762911426
1780185075,180,,Aggregated,71.900000,0.000000,2300,2500,2700,2700,3000,3200,3500,3700,4200,5200,5200,3814,0,2300,2252.9840820395584,79.56789992749691,5215.453199809417,10372.49423177766
1780185076,180,,Aggregated,72.200000,0.000000,2300,2500,2700,2700,3000,3200,3500,3800,4200,5200,5200,3887,0,2300,2253.5115771031797,79.56789992749691,5215.453199809417,10377.096475430924
1780185077,180,,Aggregated,72.000000,0.000000,2300,2500,2700,2700,3000,3200,3500,3700,4200,5200,5200,3947,0,2300,2254.2738855084604,79.56789992749691,5215.453199809417,10378.17532303015
1780185078,180,,Aggregated,71.700000,0.000000,2300,2500,2700,2800,3000,3200,3500,3800,4200,5200,5200,4014,0,2300,2260.294588615245,79.56789992749691,5215.453199809417,10384.827603388141
1780185079,180,,Aggregated,70.000000,0.000000,2300,2500,2700,2800,3000,3200,3500,3800,4200,5200,5200,4109,0,2300,2265.2818239477583,79.56789992749691,5215.453199809417,10381.054271112193
1780185080,180,,Aggregated,71.700000,0.000000,2300,2500,2700,2800,3000,3200,3500,3800,4200,5200,5200,4173,0,2300,2265.369823053073,79.56789992749691,5215.453199809417,10381.789599808291
1780185081,180,,Aggregated,72.300000,0.000000,2300,2500,2700,2800,3000,3200,3600,3800,4200,5200,5200,4264,0,2300,2264.4668476547745,79.56789992749691,5215.453199809417,10378.359756097561
1780185082,180,,Aggregated,71.600000,0.000000,2300,2500,2700,2700,3000,3200,3600,3800,4200,5200,5200,4308,0,2300,2262.41848653695,79.56789992749691,5215.453199809417,10376.305710306407
1780185083,180,,Aggregated,74.200000,0.000000,2300,2500,2700,2800,3000,3200,3600,3800,4200,5200,5200,4383,0,2300,2268.1519759298003,79.56789992749691,5215.453199809417,10403.613050422086
1780185084,180,,Aggregated,74.100000,0.000000,2300,2500,2700,2800,3000,3200,3600,3800,4200,5200,5200,4477,0,2300,2272.7805331920085,79.56789992749691,5215.453199809417,10396.69644851463
1780185085,180,,Aggregated,71.300000,0.000000,2300,2500,2700,2800,3000,3200,3600,3800,4200,5200,5200,4535,0,2300,2273.693623131525,79.56789992749691,5215.453199809417,10401.239911797133
1780185086,180,,Aggregated,73.400000,0.000000,2300,2500,2700,2800,3000,3200,3600,3800,4200,5200,5200,4602,0,2300,2271.2851998047427,79.56789992749691,5215.453199809417,10388.056497175141
1780185087,180,,Aggregated,71.600000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4200,5200,5200,4682,0,2300,2276.6464788979697,79.56789992749691,5215.453199809417,10401.988252883382
1780185088,180,,Aggregated,72.500000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4300,5200,5200,4750,0,2300,2279.7420140001923,79.56789992749691,5215.453199809417,10412.880842105264
1780185089,180,,Aggregated,72.500000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4300,5200,5200,4817,0,2300,2280.7004142208275,79.56789992749691,5215.453199809417,10404.798422254515
1780185090,180,,Aggregated,72.800000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4300,5200,5200,4904,0,2300,2285.9337107263877,79.56789992749691,5215.453199809417,10399.102161500816
1780185091,180,,Aggregated,72.200000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4300,5200,5200,4972,0,2300,2286.954304988141,79.56789992749691,5215.453199809417,10417.801689460981
1780185092,180,,Aggregated,71.400000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4200,5200,5200,5053,0,2300,2287.9194134178942,79.56789992749691,5215.453199809417,10416.500098951117
1780185093,180,,Aggregated,69.800000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4200,5200,5200,5118,0,2300,2288.706995232328,79.56789992749691,5215.453199809417,10412.482024228215
1780185094,180,,Aggregated,71.100000,0.000000,2300,2500,2700,2800,3000,3300,3600,3800,4200,5200,5200,5162,0,2300,2288.0114949047993,79.56789992749691,5215.453199809417,10407.11545912437
