Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,15078,0,900,908.6073724496349,85.91279992833734,1899.146700045094,10556.573152938056,25.179970293680846,0.0,900,950,990,1000,1100,1200,1300,1400,1700,1900,1900
POST,/cart,5820,0,1100,1112.2534949986562,298.27930009923875,2315.824600169435,18143.991065292095,9.719288175435901,0.0,1100,1200,1200,1300,1400,1500,1700,1800,2200,2300,2300
POST,/cart/checkout,3183,0,590,597.5670745527384,265.61170001514256,1808.43500001356,6803.723531259818,5.315548842338913,0.0,590,600,630,680,700,790,970,1300,1700,1800,1800
GET,/product/0PUK6V6EV0,2435,0,700,720.7501091988609,318.8642000313848,1816.6328000370413,8009.685420944558,4.066403214293199,0.0,700,770,790,800,880,970,1100,1300,1700,1800,1800
GET,/product/1YMWWN1N4O,2083,0,700,714.542655259741,47.402100171893835,1615.6752998940647,8035.335093614978,3.4785699775658045,0.0,700,720,790,800,880,910,1100,1300,1500,1600,1600
GET,/product/2ZYFJ3GM2N,2001,0,700,723.11556396372,370.5702000297606,1997.3629000596702,8025.16291854073,3.3416315531009,0.0,700,770,790,800,890,980,1100,1400,1600,2000,2000
GET,/product/66VCHSJNUP,2136,0,700,713.9458656866951,89.85930006019771,1709.373400080949,7991.365636704119,3.5670789592321452,0.0,700,720,790,800,880,910,1100,1200,1700,1700,1700
GET,/product/L9ECAV7KIM,2144,0,700,714.3852365643669,301.3505002018064,1997.7078000083566,8001.901585820896,3.5804388055214043,0.0,700,720,790,800,880,910,1100,1200,1600,2000,2000
GET,/product/OLJCESPC7Z,2118,0,700,715.387544426623,141.1452000029385,1903.8023999892175,8033.033522190746,3.5370193050813126,0.0,700,730,790,800,880,930,1100,1300,1600,1900,1900
,Aggregated,36998,0,810,847.0065286416117,47.402100171893835,2315.824600169435,10540.175874371587,61.78594912625043,0.0,810,900,980,1000,1100,1300,1400,1500,1900,2200,2300
