Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,117,0,710,908.3328863156115,114.22749981284142,2216.0096000880003,10531.709401709402,10.583814746781059,0.0,710,1000,1100,1200,1800,2000,2100,2200,2200,2200,2200
POST,/cart,54,0,1400,1355.6393092601663,363.01800003275275,2124.7773999348283,16900.01851851852,4.884837575437412,0.0,1400,1500,1600,1600,1800,1900,1900,2100,2100,2100,2100
POST,/cart/checkout,21,0,1300,1238.3616190581095,581.3289999496192,1643.0869998876005,6807.0,1.899659057114549,0.0,1300,1400,1500,1500,1600,1600,1600,1600,1600,1600,1600
GET,/product/0PUK6V6EV0,17,0,1100,1083.5740470793098,496.69970013201237,1664.4232999533415,7980.588235294118,1.5378192367117778,0.0,1100,1400,1400,1500,1600,1700,1700,1700,1700,1700,1700
GET,/product/1YMWWN1N4O,18,0,1200,1050.0343000231724,63.57120000757277,1503.9017000235617,8011.277777777777,1.6282791918124706,0.0,1200,1300,1400,1400,1400,1500,1500,1500,1500,1500,1500
GET,/product/2ZYFJ3GM2N,12,0,1100,1036.9365833272848,475.73140007443726,1206.307099899277,8006.083333333333,1.0855194612083137,0.0,1100,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/product/66VCHSJNUP,23,0,1200,999.7112912976223,174.98400015756488,2182.1657000109553,7944.913043478261,2.0805789673159345,0.0,1200,1300,1400,1400,1400,1500,2200,2200,2200,2200,2200
GET,/product/L9ECAV7KIM,20,0,1200,1152.6852300041355,423.84890001267195,1868.312800070271,7976.7,1.8091991020138563,0.0,1200,1300,1400,1400,1500,1900,1900,1900,1900,1900,1900
GET,/product/OLJCESPC7Z,15,0,1200,1130.3530133329332,289.0975000336766,1391.774300020188,8009.933333333333,1.3568993265103921,0.0,1200,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400
,Aggregated,297,0,1100,1071.5556872047496,63.57120000757277,2216.0096000880003,10525.656565656565,26.866606664905767,0.0,1100,1300,1400,1400,1600,1800,2100,2200,2200,2200,2200
