Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780183816,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780183817,20,,Aggregated,0.000000,0.000000,300,300,360,360,380,380,380,380,380,380,380,8,0,290,279.9583999731112,150.70770005695522,379.079099977389,9868.25
1780183818,40,,Aggregated,0.000000,0.000000,290,320,380,390,390,530,540,540,540,540,540,35,0,290,307.2987485743527,150.70770005695522,541.7314001824707,9890.657142857142
1780183819,60,,Aggregated,0.000000,0.000000,400,530,590,630,720,760,860,860,860,860,860,72,0,400,449.21364444437336,150.70770005695522,860.0465001072735,10528.263888888889
1780183820,100,,Aggregated,11.000000,0.000000,580,720,770,810,910,980,1000,1000,1000,1000,1000,114,0,580,578.9397464954833,150.70770005695522,1039.912800071761,10639.982456140351
1780183821,120,,Aggregated,16.333333,0.000000,730,840,910,990,1100,1200,1300,1400,1400,1400,1400,167,0,730,713.0188910153968,150.70770005695522,1408.005699981004,10615.377245508982
1780183822,130,,Aggregated,22.750000,0.000000,810,1000,1100,1200,1300,1400,1500,1500,1700,1700,1700,231,0,810,844.2023251098843,150.70770005695522,1706.8129000253975,10614.497835497836
1780183823,130,,Aggregated,28.400000,0.000000,950,1200,1300,1300,1500,1600,1700,1700,1900,1900,1900,288,0,940,946.392751738636,150.70770005695522,1897.3151000682265,10465.614583333334
1780183824,130,,Aggregated,33.166667,0.000000,1100,1300,1400,1500,1700,1800,1900,2000,2100,2100,2100,363,0,1100,1059.3686471122367,150.70770005695522,2093.5271999333054,10390.396694214876
1780183825,130,,Aggregated,35.285714,0.000000,1200,1400,1500,1600,1800,2000,2100,2200,2400,2400,2400,427,0,1200,1157.5266784585933,150.70770005695522,2436.4543999545276,10494.77049180328
1780183826,130,,Aggregated,40.375000,0.000000,1300,1500,1600,1700,1900,2000,2200,2300,2600,2600,2600,484,0,1300,1235.9370435992148,150.70770005695522,2581.616000039503,10485.371900826447
1780183827,130,,Aggregated,42.777778,0.000000,1400,1600,1700,1800,2000,2100,2200,2300,2600,2600,2600,561,0,1400,1305.977522109182,150.70770005695522,2581.616000039503,10452.20320855615
1780183828,130,,Aggregated,46.000000,0.000000,1400,1600,1700,1900,2000,2100,2200,2300,2600,2600,2600,637,0,1400,1354.9000244939282,150.70770005695522,2581.616000039503,10423.390894819466
1780183829,130,,Aggregated,52.400000,0.000000,1500,1700,1800,1900,2000,2100,2300,2400,2600,2600,2600,702,0,1500,1393.8609743640066,150.70770005695522,2581.616000039503,10390.193732193733
