Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780185619,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780185620,20,,Aggregated,0.000000,0.000000,180,230,250,320,390,390,390,390,390,390,390,10,0,170,188.62239997833967,56.954799918457866,388.57709988951683,9741.8
1780185621,40,,Aggregated,0.000000,0.000000,300,320,360,370,410,420,430,430,430,430,430,38,0,290,283.1595526383209,56.954799918457866,427.23280005156994,10026.5
1780185622,60,,Aggregated,0.000000,0.000000,390,500,590,600,630,800,820,870,870,870,870,77,0,390,424.72280780542883,56.954799918457866,867.0553001575172,10681.714285714286
1780185623,80,,Aggregated,6.500000,0.000000,530,620,770,820,910,980,1000,1100,1100,1100,1100,133,0,530,558.2371436083984,56.954799918457866,1098.5415000468493,10675.142857142857
1780185624,100,,Aggregated,14.666667,0.000000,600,820,900,970,1100,1100,1200,1300,1500,1500,1500,169,0,600,652.5458437859043,56.954799918457866,1451.7702001612633,10638.8224852071
1780185625,120,,Aggregated,21.000000,0.000000,800,980,1100,1100,1500,1600,1700,1700,1800,1800,1800,218,0,800,814.8842481618593,56.954799918457866,1814.541099825874,10641.19266055046
1780185626,140,,Aggregated,27.400000,0.000000,910,1100,1400,1500,1700,1900,2000,2000,2100,2100,2100,267,0,910,962.0552501808643,56.954799918457866,2081.551200011745,10638.40074906367
1780185627,180,,Aggregated,29.166667,0.000000,1100,1500,1600,1700,2000,2100,2300,2400,2600,2600,2600,340,0,1100,1140.6651161720647,56.954799918457866,2586.772399954498,10497.182352941176
1780185628,200,,Aggregated,31.142857,0.000000,1200,1600,1700,1900,2100,2200,2300,2400,2800,2800,2800,385,0,1200,1220.1172714236543,56.954799918457866,2795.4088000115007,10531.948051948051
1780185629,200,,Aggregated,33.500000,0.000000,1400,1700,1900,2000,2200,2300,2400,2500,2800,2800,2800,475,0,1400,1356.1355717867416,56.954799918457866,2795.4088000115007,10580.536842105263
1780185630,200,,Aggregated,37.888889,0.000000,1500,1800,2000,2100,2300,2400,2600,2700,3400,3400,3400,532,0,1500,1447.6623383448705,56.954799918457866,3398.0368999764323,10620.975563909775
1780185631,200,,Aggregated,39.000000,0.000000,1600,2000,2100,2200,2400,2500,2700,2800,3400,3400,3400,607,0,1600,1541.0300289952738,56.954799918457866,3398.0368999764323,10522.230642504119
