Timestamp,Service,CPU,Memory,Latency,RPS_frontend,target_replicas,Users
2026-06-19 14:14:30,adservice,0.045910876525618,306315264.0,5.162719746534371,11.20215747045081,1.0,40
2026-06-19 14:14:30,cartservice,0.0888357398729143,268193792.0,8.621773370746844,11.20215747045081,1.0,40
2026-06-19 14:14:30,checkoutservice,0.036359106591598,115933184.0,131.2497439229165,11.20215747045081,1.0,40
2026-06-19 14:14:30,currencyservice,0.1405357623150684,180043776.0,4.869447062783283,11.20215747045081,1.0,40
2026-06-19 14:14:30,emailservice,0.0286953500947848,171114496.0,5.024999999999996,11.20215747045081,1.0,40
2026-06-19 14:14:30,frontend,0.4759461992589927,326770688.0,96.36500048016902,11.20215747045081,2.0,40
2026-06-19 14:14:30,paymentservice,0.0198380460240228,161779712.0,5.25,11.20215747045081,1.0,40
2026-06-19 14:14:30,productcatalogservice,0.2247524761546834,127365120.0,4.841774895507468,11.20215747045081,1.0,40
2026-06-19 14:14:30,recommendationservice,0.1110448444639154,175616000.0,16.400015560601037,11.20215747045081,1.0,40
2026-06-19 14:14:30,shippingservice,0.0280203222200217,109674496.0,4.877126011802048,11.20215747045081,1.0,40
2026-06-19 14:15:00,adservice,0.0495072216661915,306372608.0,7.115371360471557,10.458735274280375,1.0,40
2026-06-19 14:15:00,cartservice,0.0938941864237643,257900544.0,9.167412344198231,10.458735274280375,1.0,40
2026-06-19 14:15:00,checkoutservice,0.033155939186176,117141504.0,188.12502079336377,10.458735274280375,1.0,40
2026-06-19 14:15:00,currencyservice,0.1503785283991129,181149696.0,4.920758213389862,10.458735274280375,1.0,40
2026-06-19 14:15:00,emailservice,0.0319582734796235,160493568.0,5.999999999999995,10.458735274280375,1.0,40
2026-06-19 14:15:00,frontend,0.4869001939112209,325537792.0,98.552654406662,10.458735274280375,2.0,40
2026-06-19 14:15:00,paymentservice,0.0208537805285823,162062336.0,5.999999999999995,10.458735274280375,1.0,40
2026-06-19 14:15:00,productcatalogservice,0.2274673774479486,126685184.0,4.862322428205508,10.458735274280375,1.0,40
2026-06-19 14:15:00,recommendationservice,0.1031808651004747,170446848.0,20.085872963591004,10.458735274280375,1.0,40
2026-06-19 14:15:00,shippingservice,0.0321748348802095,106954752.0,4.928571097663708,10.458735274280375,1.0,40
2026-06-19 14:15:30,adservice,0.0482252663366934,302018560.0,7.765219880354012,10.459096657731273,1.0,40
2026-06-19 14:15:30,cartservice,0.0957969501253291,258191360.0,9.29220848916808,10.459096657731273,1.0,40
